孕周数,妇间BMI情景,孕妇平均BMI,BMI个体内偏差,预测Y浓度,标准误,95%置信区间下限,95%置信区间上限,预测Y浓度百分比,下限百分比,上限百分比
22.4285714286,平均BMI,32.405292124,0,0.0822119784074,0.00245181730007,0.0774064164993,0.0870175403156,8.22119784074,7.74064164993,8.70175403156
22.5714285714,平均BMI,32.405292124,0,0.0832976027494,0.00244683693086,0.0785018023649,0.0880934031339,8.32976027494,7.85018023649,8.80934031339
22.7142857143,平均BMI,32.405292124,0,0.0844034014663,0.00244662132616,0.079608023667,0.0891987792656,8.44034014663,7.9608023667,8.91987792656
22.8571428572,平均BMI,32.405292124,0,0.085528457541,0.00245208079249,0.0807223791877,0.0903345358943,8.5528457541,8.07223791877,9.03345358943
23,平均BMI,32.405292124,0,0.0866718539565,0.00246407309552,0.0818422706892,0.0915014372237,8.66718539565,8.18422706892,9.15014372237
23.1428571429,平均BMI,32.405292124,0,0.0878326736957,0.00248337623795,0.0829652562693,0.0927000911221,8.78326736957,8.29652562693,9.27000911221
23.2857142857,平均BMI,32.405292124,0,0.0890099997416,0.00251066263381,0.0840891009793,0.0939308985039,8.90099997416,8.40891009793,9.39308985039
23.4285714286,平均BMI,32.405292124,0,0.0902029150772,0.00254647706641,0.085211820027,0.0951940101274,9.02029150772,8.5211820027,9.51940101274
23.5714285714,平均BMI,32.405292124,0,0.0914105026854,0.00259122061632,0.0863317102774,0.0964892950934,9.14105026854,8.63317102774,9.64892950934
23.7142857143,平均BMI,32.405292124,0,0.0926318455492,0.00264514211973,0.0874473669945,0.0978163241039,9.26318455492,8.74473669945,9.78163241039
23.8571428572,平均BMI,32.405292124,0,0.0938660266516,0.00270833777653,0.0885576846096,0.0991743686936,9.38660266516,8.85576846096,9.91743686936
24,平均BMI,32.405292124,0,0.0951121289754,0.00278075848372,0.0896618423474,0.100562415604,9.51121289754,8.96618423474,10.0562415604
24.1428571429,平均BMI,32.405292124,0,0.0963692355038,0.00286222356111,0.090759277324,0.101979193684,9.63692355038,9.0759277324,10.1979193684
24.2857142857,平均BMI,32.405292124,0,0.0976364292196,0.00295243894726,0.0918496488829,0.103423209556,9.76364292196,9.18496488829,10.3423209556
24.4285714286,平均BMI,32.405292124,0,0.0989127931057,0.00305101774893,0.0929327983178,0.104892787894,9.89127931057,9.29327983178,10.4892787894
24.5714285714,平均BMI,32.405292124,0,0.100197410145,0.00315750118861,0.0940087078155,0.106386112475,10.0197410145,9.40087078155,10.6386112475
24.7142857143,平均BMI,32.405292124,0,0.101489363321,0.00327137839734,0.0950774616623,0.10790126498,10.1489363321,9.50774616623,10.790126498
24.8571428572,平均BMI,32.405292124,0,0.102787735616,0.00339210400528,0.0961392117658,0.109436259466,10.2787735616,9.61392117658,10.9436259466
25,平均BMI,32.405292124,0,0.104091610013,0.00351911297555,0.0971941485814,0.110989071446,10.4091610013,9.71941485814,11.0989071446
25.1428571429,平均BMI,32.405292124,0,0.105400069496,0.00365183253124,0.0982424777348,0.112557661257,10.5400069496,9.82424777348,11.2557661257
25.2857142857,平均BMI,32.405292124,0,0.106712197047,0.00378969131362,0.099284402072,0.114139992021,10.6712197047,9.9284402072,11.4139992021
25.4285714286,平均BMI,32.405292124,0,0.108027075649,0.00393212608277,0.100320108526,0.115734042771,10.8027075649,10.0320108526,11.5734042771
25.5714285714,平均BMI,32.405292124,0,0.109343788284,0.00407858635164,0.101349759035,0.117337817534,10.9343788284,10.1349759035,11.7337817534
25.7142857143,平均BMI,32.405292124,0,0.110661417937,0.00422853735779,0.102373484716,0.118949351159,11.0661417937,10.2373484716,11.8949351159
11,平均BMI加2,34.405292124,0,0.0511182151209,0.00374452143422,0.0437789531098,0.0584574771319,5.11182151209,4.37789531098,5.84574771319
11.1428571429,平均BMI加2,34.405292124,0,0.0512252838004,0.00363026440417,0.0441099655682,0.0583406020326,5.12252838004,4.41099655682,5.83406020326
11.2857142857,平均BMI加2,34.405292124,0,0.0513324323695,0.0035202195564,0.0444328020389,0.0582320627,5.13324323695,4.44328020389,5.82320627
11.4285714286,平均BMI加2,34.405292124,0,0.0514397407176,0.00341489084812,0.0447465546553,0.0581329267799,5.14397407176,4.47465546553,5.81329267799
11.5714285714,平均BMI加2,34.405292124,0,0.0515472887344,0.00331477512141,0.0450503294964,0.0580442479724,5.15472887344,4.50503294964,5.80442479724
11.7142857143,平均BMI加2,34.405292124,0,0.0516551563093,0.00322035390347,0.0453432626585,0.0579670499601,5.16551563093,4.53432626585,5.79670499601
11.8571428571,平均BMI加2,34.405292124,0,0.051763423332,0.00313208347537,0.0456245397203,0.0579023069437,5.1763423332,4.56245397203,5.79023069437
12,平均BMI加2,34.405292124,0,0.0518721696919,0.00305038329841,0.045893418427,0.0578509209568,5.18721696919,4.5893418427,5.78509209568
12.1428571429,平均BMI加2,34.405292124,0,0.0519814752786,0.00297562308357,0.0461492540348,0.0578136965224,5.19814752786,4.61492540348,5.78136965224
12.2857142857,平均BMI加2,34.405292124,0,0.0520914199816,0.00290810902556,0.0463915262915,0.0577913136717,5.20914199816,4.63915262915,5.77913136717
12.4285714286,平均BMI加2,34.405292124,0,0.0522020836905,0.00284806997056,0.0466198665482,0.0577843008328,5.22020836905,4.66198665482,5.77843008328
12.5714285714,平均BMI加2,34.405292124,0,0.0523135462948,0.00279564450234,0.0468340830702,0.0577930095194,5.23135462948,4.68340830702,5.77930095194
12.7142857143,平均BMI加2,34.405292124,0,0.052425887684,0.00275087006251,0.0470341823615,0.0578175930066,5.2425887684,4.70341823615,5.78175930066
12.8571428571,平均BMI加2,34.405292124,0,0.0525391877478,0.00271367521359,0.0472203843292,0.0578579911664,5.25391877478,4.72203843292,5.78579911664
13,平均BMI加2,34.405292124,0,0.0526535263756,0.00268387597934,0.0473931294561,0.0579139232951,5.26535263756,4.73931294561,5.79139232951
13.1428571429,平均BMI加2,34.405292124,0,0.052768983457,0.0026611768554,0.0475530768204,0.0579848900935,5.2768983457,4.75530768204,5.79848900935
13.2857142857,平均BMI加2,34.405292124,0,0.0528856388815,0.00264517662316,0.0477010927001,0.0580701850629,5.28856388815,4.77010927001,5.80701850629
13.4285714286,平均BMI加2,34.405292124,0,0.0530035725386,0.00263537859901,0.0478382304846,0.0581689145927,5.30035725386,4.78382304846,5.81689145927
13.5714285714,平均BMI加2,34.405292124,0,0.053122864318,0.00263120450591,0.0479657034864,0.0582800251496,5.3122864318,4.79657034864,5.82800251496
13.7142857143,平均BMI加2,34.405292124,0,0.0532435941091,0.00263201084528,0.0480848528523,0.0584023353659,5.32435941091,4.80848528523,5.84023353659
13.8571428571,平均BMI加2,34.405292124,0,0.0533658418015,0.00263710652038,0.0481971130215,0.0585345705814,5.33658418015,4.81971130215,5.85345705814
14,平均BMI加2,34.405292124,0,0.0534896872847,0.0026457705176,0.0483039770702,0.0586753974992,5.34896872847,4.83039770702,5.86753974992
14.1428571429,平均BMI加2,34.405292124,0,0.0536152104483,0.00265726865283,0.0484069638888,0.0588234570079,5.36152104483,4.84069638888,5.88234570079
14.2857142857,平均BMI加2,34.405292124,0,0.0537424911818,0.00267086867458,0.0485075885796,0.058977393784,5.37424911818,4.85075885796,5.8977393784
14.4285714286,平均BMI加2,34.405292124,0,0.0538716093748,0.00268585332395,0.0486073368598,0.0591358818897,5.38716093748,4.86073368598,5.91358818897
14.5714285714,平均BMI加2,34.405292124,0,0.0540026449167,0.00270153123319,0.0487076436997,0.0592976461338,5.40026449167,4.87076436997,5.92976461338
14.7142857143,平均BMI加2,34.405292124,0,0.0541356776972,0.00271724577043,0.0488098759872,0.0594614794073,5.41356776972,4.88098759872,5.94614794073
14.8571428571,平均BMI加2,34.405292124,0,0.0542707876058,0.00273238209716,0.0489153186953,0.0596262565162,5.42707876058,4.89153186953,5.96262565162
15,平均BMI加2,34.405292124,0,0.054408054532,0.00274637280183,0.0490251638404,0.0597909452236,5.4408054532,4.90251638404,5.97909452236
15.1428571429,平均BMI加2,34.405292124,0,0.0545475583653,0.00275870251886,0.0491405014283,0.0599546153023,5.45475583653,4.91405014283,5.99546153023
15.2857142857,平均BMI加2,34.405292124,0,0.0546893789953,0.00276891195362,0.0492623115662,0.0601164464244,5.46893789953,4.92623115662,6.01164464244
15.4285714286,平均BMI加2,34.405292124,0,0.0548335963116,0.00277660172455,0.0493914569315,0.0602757356917,5.48335963116,4.93914569315,6.02757356917
15.5714285714,平均BMI加2,34.405292124,0,0.0549802902037,0.00278143641532,0.0495286748297,0.0604319055777,5.49802902037,4.95286748297,6.04319055777
15.7142857143,平均BMI加2,34.405292124,0,0.0551295405611,0.00278314921168,0.0496745681062,0.060584513016,5.51295405611,4.96745681062,6.0584513016
15.8571428571,平均BMI加2,34.405292124,0,0.0552814272734,0.00278154748334,0.049829594206,0.0607332603407,5.52814272734,4.9829594206,6.07332603407
16,平均BMI加2,34.405292124,0,0.055436035394,0.00277652199927,0.0499940522754,0.0608780185126,5.5436035394,4.99940522754,6.08780185126
16.1428571429,平均BMI加2,34.405292124,0,0.0555937598145,0.00276819002749,0.0501681073606,0.0610194122684,5.55937598145,5.01681073606,6.10194122684
16.2857142857,平均BMI加2,34.405292124,0,0.0557554756753,0.00275695875457,0.0503518365164,0.0611591148343,5.57554756753,5.03518365164,6.11591148343
16.4285714286,平均BMI加2,34.405292124,0,0.0559220994286,0.00274330784417,0.0505452160541,0.0612989828032,5.59220994286,5.05452160541,6.12989828032
16.5714285714,平均BMI加2,34.405292124,0,0.0560945475265,0.00272775818421,0.0507481414855,0.0614409535676,5.60945475265,5.07481414855,6.14409535676
16.7142857143,平均BMI加2,34.405292124,0,0.0562737364212,0.00271086019832,0.0509604504325,0.0615870224099,5.62737364212,5.09604504325,6.15870224099
16.8571428571,平均BMI加2,34.405292124,0,0.0564605825647,0.00269318233436,0.0511819451894,0.0617392199401,5.64605825647,5.11819451894,6.17392199401
17,平均BMI加2,34.405292124,0,0.0566560024094,0.00267529942176,0.0514124155427,0.061899589276,5.66560024094,5.14124155427,6.1899589276
17.1428571429,平均BMI加2,34.405292124,0,0.0568609124072,0.00265778070461,0.0516516622262,0.0620701625883,5.68609124072,5.16516622262,6.20701625883
17.2857142857,平均BMI加2,34.405292124,0,0.0570762290104,0.00264117748624,0.0518995211374,0.0622529368835,5.70762290104,5.18995211374,6.22529368835
17.4285714286,平均BMI加2,34.405292124,0,0.0573028686712,0.00262601046358,0.0521558881626,0.0624498491798,5.73028686712,5.21558881626,6.24498491798
17.5714285714,平均BMI加2,34.405292124,0,0.0575417478416,0.00261275697884,0.0524207441631,0.0626627515201,5.75417478416,5.24207441631,6.26627515201
17.7142857143,平均BMI加2,34.405292124,0,0.0577937829738,0.00260183855982,0.0526941793966,0.0628933865511,5.77937829738,5.26941793966,6.28933865511
17.8571428571,平均BMI加2,34.405292124,0,0.05805989052,0.00259360924177,0.0529764164062,0.0631433646339,5.805989052,5.29764164062,6.31433646339
18,平均BMI加2,34.405292124,0,0.0583409869324,0.00258834524193,0.0532678302582,0.0634141436066,5.83409869324,5.32678302582,6.34141436066
18.1428571429,平均BMI加2,34.405292124,0,0.058637988663,0.00258623657469,0.0535689649766,0.0637070123494,5.8637988663,5.35689649766,6.37070123494
18.2857142857,平均BMI加2,34.405292124,0,0.058951812164,0.00258738113923,0.0538805451312,0.0640230791969,5.8951812164,5.38805451312,6.40230791969
18.4285714286,平均BMI加2,34.405292124,0,0.0592833738877,0.00259178168191,0.0542034817911,0.0643632659842,5.92833738877,5.42034817911,6.43632659842
18.5714285714,平均BMI加2,34.405292124,0,0.059633590286,0.00259934584729,0.0545388724254,0.0647283081467,5.9633590286,5.45388724254,6.47283081467
18.7142857143,平均BMI加2,34.405292124,0,0.0600033778113,0.00260988931037,0.054887994763,0.0651187608596,6.00033778113,5.4887994763,6.51187608596
18.8571428572,平均BMI加2,34.405292124,0,0.0603936529156,0.00262314176291,0.0552522950603,0.0655350107709,6.03936529156,5.52522950603,6.55350107709
19,平均BMI加2,34.405292124,0,0.0608053320511,0.00263875534094,0.0556333715828,0.0659772925193,6.08053320511,5.56333715828,6.59772925193
19.1428571429,平均BMI加2,34.405292124,0,0.0612393316699,0.00265631495568,0.0560329543568,0.066445708983,6.12393316699,5.60329543568,6.6445708983
19.2857142857,平均BMI加2,34.405292124,0,0.0616965682242,0.00267534993801,0.0564528823457,0.0669402541027,6.16965682242,5.64528823457,6.69402541027
19.4285714286,平均BMI加2,34.405292124,0,0.0621779581662,0.0026953464273,0.0568950791687,0.0674608371637,6.21779581662,5.68950791687,6.74608371637
19.5714285714,平均BMI加2,34.405292124,0,0.062684417948,0.00271576001523,0.0573615283181,0.0680073075778,6.2684417948,5.73615283181,6.80073075778
19.7142857143,平均BMI加2,34.405292124,0,0.0632168640217,0.00273602827736,0.0578542485981,0.0685794794453,6.32168640217,5.78542485981,6.85794794453
19.8571428572,平均BMI加2,34.405292124,0,0.0637762128395,0.00275558296691,0.0583752702244,0.0691771554547,6.37762128395,5.83752702244,6.91771554547
20,平均BMI加2,34.405292124,0,0.0643633808536,0.00277386179176,0.0589266117418,0.0698001499654,6.43633808536,5.89266117418,6.98001499654
20.1428571429,平均BMI加2,34.405292124,0,0.0649792845161,0.00279031983302,0.0595102576434,0.0704483113888,6.49792845161,5.95102576434,7.04483113888
20.2857142857,平均BMI加2,34.405292124,0,0.0656248402791,0.00280444078746,0.0601281363357,0.0711215442225,6.56248402791,6.01281363357,7.11215442225
20.4285714286,平均BMI加2,34.405292124,0,0.0663009645949,0.00281574832409,0.0607820978797,0.0718198313101,6.63009645949,6.07820978797,7.18198313101
20.5714285714,平均BMI加2,34.405292124,0,0.0670085739155,0.0028238179419,0.0614738907494,0.0725432570816,6.70085739155,6.14738907494,7.25432570816
20.7142857143,平均BMI加2,34.405292124,0,0.0677484941514,0.00282831006183,0.0622050064303,0.0732919818726,6.77484941514,6.22050064303,7.32919818726
20.8571428572,平均BMI加2,34.405292124,0,0.068520498666,0.0028291999989,0.0629752666682,0.0740657306639,6.8520498666,6.29752666682,7.40657306639
21,平均BMI加2,34.405292124,0,0.06932368176,0.00282670376546,0.0637833423797,0.0748640211403,6.932368176,6.37833423797,7.48640211403
21.1428571429,平均BMI加2,34.405292124,0,0.0701571264162,0.00282112446375,0.0646277224672,0.0756865303652,7.01571264162,6.46277224672,7.56865303652
21.2857142857,平均BMI加2,34.405292124,0,0.0710199156177,0.00281284376663,0.0655067418351,0.0765330894003,7.10199156177,6.55067418351,7.65330894003
21.4285714286,平均BMI加2,34.405292124,0,0.0719111323474,0.00280231702143,0.0664185909854,0.0774036737094,7.19111323474,6.64185909854,7.74036737094
21.5714285714,平均BMI加2,34.405292124,0,0.0728298595883,0.00279006901005,0.0673613243286,0.0782983948479,7.28298595883,6.73613243286,7.82983948479
21.7142857143,平均BMI加2,34.405292124,0,0.0737751803233,0.00277668989028,0.0683328681383,0.0792174925082,7.37751803233,6.83328681383,7.92174925082
21.8571428572,平均BMI加2,34.405292124,0,0.0747461775354,0.00276283081636,0.0693310291353,0.0801613259354,7.47461775354,6.93310291353,8.01613259354
22,平均BMI加2,34.405292124,0,0.0757419342075,0.00274919871001,0.0703535047359,0.0811303636792,7.57419342075,7.03535047359,8.11303636792
22.1428571429,平均BMI加2,34.405292124,0,0.0767615333227,0.00273654964027,0.0713978960278,0.0821251706177,7.67615333227,7.13978960278,8.21251706177
22.2857142857,平均BMI加2,34.405292124,0,0.0778040578639,0.00272568028865,0.0724617244981,0.0831463912296,7.78040578639,7.24617244981,8.31463912296
22.4285714286,平均BMI加2,34.405292124,0,0.078868590814,0.0027174170465,0.0735424534028,0.0841947282251,7.8868590814,7.35424534028,8.41947282251
22.5714285714,平均BMI加2,34.405292124,0,0.079954215156,0.00271260243619,0.0746375143811,0.0852709159309,7.9954215156,7.46375143811,8.52709159309
22.7142857143,平均BMI加2,34.405292124,0,0.0810600138729,0.00271207878155,0.075744339461,0.0863756882847,8.10600138729,7.5744339461,8.63756882847
22.8571428572,平均BMI加2,34.405292124,0,0.0821850699476,0.00271666937804,0.0768603979666,0.0875097419285,8.21850699476,7.68603979666,8.75097419285
23,平均BMI加2,34.405292124,0,0.083328466363,0.00272715780538,0.0779832370645,0.0886736956616,8.3328466363,7.79832370645,8.86736956616
23.1428571429,平均BMI加2,34.405292124,0,0.0844892861023,0.00274426643469,0.0791105238903,0.0898680483143,8.44892861023,7.91105238903,8.98680483143
23.2857142857,平均BMI加2,34.405292124,0,0.0856666121482,0.00276863552915,0.0802400865111,0.0910931377853,8.56666121482,8.02400865111,9.10931377853
23.4285714286,平均BMI加2,34.405292124,0,0.0868595274838,0.00280080453299,0.0813699505991,0.0923491043684,8.68595274838,8.13699505991,9.23491043684
23.5714285714,平均BMI加2,34.405292124,0,0.088067115092,0.00284119711444,0.0824983687477,0.0936358614363,8.8067115092,8.24983687477,9.36358614363
23.7142857143,平均BMI加2,34.405292124,0,0.0892884579558,0.00289011124125,0.083623839923,0.0949530759887,8.92884579558,8.3623839923,9.49530759887
23.8571428572,平均BMI加2,34.405292124,0,0.0905226390582,0.00294771505704,0.0847451175464,0.09630016057,9.05226390582,8.47451175464,9.630016057
24,平均BMI加2,34.405292124,0,0.091768741382,0.00301404868386,0.0858612059617,0.0976762768024,9.1768741382,8.58612059617,9.76762768024
24.1428571429,平均BMI加2,34.405292124,0,0.0930258479104,0.0030890314319,0.0869713463038,0.0990803495169,9.30258479104,8.69713463038,9.90803495169
24.2857142857,平均BMI加2,34.405292124,0,0.0942930416261,0.00317247337537,0.0880749938104,0.100511089442,9.42930416261,8.80749938104,10.0511089442
24.4285714286,平均BMI加2,34.405292124,0,0.0955694055123,0.00326408993961,0.0891717892306,0.101967021794,9.55694055123,8.91717892306,10.1967021794
24.5714285714,平均BMI加2,34.405292124,0,0.0968540225518,0.00336351806354,0.0902615271473,0.103446517956,9.68540225518,9.02615271473,10.3446517956
24.7142857143,平均BMI加2,34.405292124,0,0.0981459757276,0.0034703326236,0.0913441237854,0.10494782767,9.81459757276,9.13441237854,10.494782767
24.8571428572,平均BMI加2,34.405292124,0,0.0994443480227,0.00358406206346,0.0924195863783,0.106469109667,9.94443480227,9.24195863783,10.6469109667
25,平均BMI加2,34.405292124,0,0.10074822242,0.00370420249241,0.0934879855349,0.108008459305,10.074822242,9.34879855349,10.8008459305
25.1428571429,平均BMI加2,34.405292124,0,0.102056681903,0.00383022983066,0.0945494314345,0.109563932371,10.2056681903,9.45494314345,10.9563932371
25.2857142857,平均BMI加2,34.405292124,0,0.103368809453,0.00396160984682,0.0956040541535,0.111133564753,10.3368809453,9.56040541535,11.1133564753
25.4285714286,平均BMI加2,34.405292124,0,0.104683688055,0.00409780613328,0.0966519880338,0.112715388076,10.4683688055,9.66519880338,11.2715388076
25.5714285714,平均BMI加2,34.405292124,0,0.106000400691,0.00423828619619,0.0976933597464,0.114307441635,10.6000400691,9.76933597464,11.4307441635
25.7142857143,平均BMI加2,34.405292124,0,0.107318030344,0.00438252590767,0.0987282795648,0.115907781123,10.7318030344,9.87282795648,11.5907781123
