自助序号,路线,真阳性,假阳性,假阴性,真阴性,灵敏度,特异度,精确率,F1分数,马修斯相关系数,平衡准确率,准确率,ROC曲线下面积,PR曲线下面积,实际异常比例,预测异常比例,布里尔分数,对数损失,校准截距,校准斜率,校准实际异常比例,校准平均预测概率
65,贝叶斯信息准则剪枝决策树,3.9499999999999997,11.91904761904762,11.183333333333334,119.94761904761904,0.2610132158590308,0.9096128845876065,0.24891222805701424,0.25481913831502956,0.16709068488360257,0.5853130502233186,0.8428409459021704,0.4574965411693508,0.15287359415787752,0.10294784580498866,0.1079527048914804,0.09410211092618422,0.3244021654025709,-0.9251173859511611,0.587435582402633,0.10294784580498866,0.1197586590218695
66,三标准差Z值规则基准,0.4,8.642857142857142,14.683333333333334,123.27380952380953,0.026519337016574586,0.9344824474325422,0.044233807266982623,0.03315898549294385,-0.04925136863408387,0.4805008922245584,0.8413184321347588,0.46546930912053425,0.10098847504621164,0.10260770975056689,0.06151603498542273,,,,,,
66,L1正则多因素逻辑回归,3.7333333333333334,4.083333333333333,11.35,127.83333333333333,0.24751381215469614,0.969046114971573,0.4776119402985075,0.3260553129548763,0.29286817614466637,0.6082799635631346,0.8950113378684807,0.7625445775731792,0.4233466706844613,0.10260770975056689,0.05317460317460317,0.07831280419162966,0.28792727746785607,-0.4733654568033391,0.7581667168921182,0.10260770975056689,0.10821279979281052
66,贝叶斯信息准则剪枝决策树,5.683333333333334,11.992857142857144,9.399999999999999,119.92380952380952,0.3767955801104973,0.909087627470445,0.3215247844827586,0.34697289047169133,0.2667187603503344,0.6429416037904712,0.8544703595724004,0.4752503837886859,0.1540539946643119,0.10260770975056689,0.12024619371558148,0.09201588489987918,0.31900152071389737,-0.8518545282146036,0.6249593236983926,0.10260770975056689,0.11891212724590089
67,三标准差Z值规则基准,0.0,11.397619047619044,18.083333333333336,117.51904761904763,0.0,0.9115892510850495,0.0,,-0.10858207107978225,0.45579462554252476,0.7994493035309362,0.5705650427487552,0.15540330286944837,0.12301587301587304,0.07753482345319081,,,,,,
67,L1正则多因素逻辑回归,4.333333333333333,4.1,13.749999999999998,124.81666666666666,0.23963133640552994,0.96819650937298,0.5138339920948616,0.32683846637335007,0.29354081493548484,0.6039139228892549,0.8785714285714286,0.8033115550367613,0.5048089397147298,0.12301587301587304,0.057369614512471655,0.08502017861662081,0.2986976937817281,0.007237745173441661,0.8629132242571719,0.12301587301587304,0.10348731564238439
67,贝叶斯信息准则剪枝决策树,4.25,7.978571428571429,13.833333333333334,120.93809523809523,0.23502304147465436,0.9381106288669314,0.34754672897196265,0.2804178776215536,0.20591526133295024,0.5865668351707929,0.8516196954972465,0.39846988777786896,0.15942615707731725,0.12301587301587304,0.08318756073858113,0.10680333285389124,0.3679565958944398,-0.6162141262361894,0.589203956934068,0.12301587301587304,0.10310562573596557
68,三标准差Z值规则基准,0.8,12.826190476190474,14.6,118.7738095238095,0.05194805194805195,0.9025365465335071,0.05871046653852875,0.05512263144942991,-0.04806447218974233,0.47724229924077954,0.8134272756721737,0.5313423479674024,0.1145372298320769,0.10476190476190475,0.09269517330741821,,,,,,
68,L1正则多因素逻辑回归,4.083333333333333,3.45,11.316666666666666,128.15,0.26515151515151514,0.9737841945288754,0.5420353982300885,0.3561046511627907,0.3318490384027041,0.6194678548401953,0.8995464852607711,0.807431715893505,0.5079440032198946,0.10476190476190475,0.05124716553287982,0.0727594408000922,0.26629731561810593,-0.11147432570708211,0.917062196843702,0.10476190476190475,0.10285331652994552
68,贝叶斯信息准则剪枝决策树,4.283333333333333,9.985714285714286,11.116666666666667,121.6142857142857,0.27813852813852813,0.924120712114633,0.3001835474720507,0.2887408715191397,0.2092247596750927,0.6011296201265806,0.856446388079041,0.36238345907120345,0.1673380878527913,0.10476190476190475,0.0970683511499838,0.09475406488335404,0.33264788115913746,-0.9283283540485703,0.5482781514364308,0.10476190476190475,0.10963590414065526
69,三标准差Z值规则基准,0.6000000000000001,6.476190476190475,14.516666666666666,125.40714285714284,0.039691289966923934,0.9508945496560812,0.08479138627187081,0.05407145156099132,-0.013358540175166342,0.4952929198115026,0.8571914480077744,0.5308188764713142,0.11557632236347179,0.10283446712018139,0.048137350178166505,,,,,,
69,L1正则多因素逻辑回归,5.55,2.5,9.566666666666666,129.38333333333333,0.3671444321940463,0.9810438518892961,0.6894409937888198,0.479136690647482,0.4648468732467059,0.6740941420416712,0.9179138321995465,0.8490121455296344,0.586556469992398,0.10283446712018139,0.05476190476190477,0.06336177423880147,0.23801973264230566,0.13099188324423008,1.080703647312157,0.10283446712018139,0.10297095377601642
69,贝叶斯信息准则剪枝决策树,6.566666666666666,8.926190476190476,8.549999999999999,122.95714285714286,0.43439911797133407,0.9323175245075915,0.42385123712924544,0.4290603609209707,0.36275479886727047,0.6833583212394628,0.8811143505021055,0.5520529139173519,0.20465565250094628,0.10283446712018139,0.10539358600583092,0.08277823255312174,0.2894615227429049,-0.3198974914646674,0.8817196586230424,0.10283446712018139,0.11148285392741936
70,三标准差Z值规则基准,0.0,7.330952380952381,12.95,126.71904761904761,0.0,0.945311806184615,0.0,,-0.07120845915996436,0.4726559030923075,0.8620343375445416,0.469855890647706,0.08093570159758522,0.08809523809523809,0.049870424360220274,,,,,,
70,L1正则多因素逻辑回归,4.416666666666666,3.1166666666666663,8.533333333333333,130.93333333333334,0.341055341055341,0.9767499689170707,0.5862831858407079,0.43124491456468667,0.4085080694928374,0.6589026549862058,0.9207482993197279,0.8497448799574874,0.532590532119296,0.08809523809523809,0.05124716553287982,0.05824242663046946,0.21244360244816848,0.0577319299668319,1.1941603070241023,0.08809523809523809,0.10496313811882943
70,贝叶斯信息准则剪枝决策树,4.7,9.852380952380953,8.25,124.19761904761904,0.362934362934363,0.9265021935667218,0.32297120418848163,0.34178858973249066,0.2746834988094795,0.6447182782505424,0.8768545513443472,0.561690385130466,0.19081165630124924,0.08809523809523809,0.09899578879170717,0.07442163818396405,0.2646386347548318,-0.5677638996093913,0.8642703903937021,0.08809523809523809,0.11365913358368679
71,三标准差Z值规则基准,1.0,8.116666666666667,16.7,121.18333333333335,0.05649717514124294,0.937226089198247,0.10968921389396709,0.07458048477315102,-0.008469266711735864,0.496861632169745,0.8311791383219954,0.5616973637726411,0.14603778913221344,0.12040816326530612,0.062018140589569164,,,,,,
71,L1正则多因素逻辑回归,4.566666666666666,4.866666666666667,13.133333333333331,124.43333333333334,0.2580037664783428,0.9623614333591132,0.48409893992932856,0.3366093366093367,0.2926440575806733,0.610182599918728,0.8775510204081632,0.7774749496176477,0.44568219839423556,0.12040816326530612,0.06417233560090703,0.08819155766894986,0.3075508574916624,-0.16310300515935683,0.8211648537588349,0.12040816326530612,0.10909189094093323
71,贝叶斯信息准则剪枝决策树,5.733333333333333,11.383333333333331,11.966666666666667,117.91666666666666,0.3239171374764595,0.9119618458365558,0.33495618305744895,0.32934418382000963,0.23932542195861564,0.6179394916565076,0.841156462585034,0.4462319195202911,0.17321085441202116,0.12040816326530612,0.11643990929705215,0.10558556556413443,0.36059094075779974,-0.7675909274701052,0.5673306109702695,0.12040816326530612,0.11796832232807666
72,三标准差Z值规则基准,0.8,9.983333333333334,15.783333333333333,120.43333333333334,0.04824120603015076,0.9234504792332268,0.07418856259659969,0.058465286236297195,-0.03434984954907347,0.4858458426316888,0.8247165532879819,0.513188703291293,0.12042818840646544,0.11281179138321996,0.07335600907029478,,,,,,
72,L1正则多因素逻辑回归,5.083333333333333,4.066666666666666,11.499999999999998,126.35,0.3065326633165829,0.9688178913738019,0.5555555555555556,0.3950777202072539,0.3605574607647336,0.6376752773451924,0.8941043083900228,0.787041001447218,0.5056307229990574,0.11281179138321996,0.06224489795918368,0.07685444434969464,0.2864195921491059,-0.16487508675476437,0.8426472023149814,0.11281179138321996,0.1048897169904712
72,贝叶斯信息准则剪枝决策树,4.583333333333333,9.747619047619047,12.0,120.66904761904762,0.27638190954773867,0.9252578731172981,0.3198205682006978,0.2965187923598275,0.21505837085674234,0.6008198913325185,0.8520570132815031,0.4209566958480214,0.16517847694453824,0.11281179138321996,0.0974894719792679,0.09967671666745125,0.34427292141970445,-0.7999887007712806,0.5797877523289455,0.11281179138321996,0.1138495171598105
