重复序号,截距,孕周一次项,孕周二次项,妇间BMI效应,个体内BMI效应,年龄效应,生产次数效应,曲线最低点孕周
134,-2.9568379789157953,0.051892531173229325,0.006255653468610249,-0.03909875902620872,-0.04355082714400509,-0.008813020017744557,0.27456207150876566,13.852349284242104
135,-2.9007493935381983,0.05027562106297145,0.005569677630319208,-0.027060542154766498,-0.008724738715374537,-0.013281164470211675,0.19906007634935696,13.486666877335047
136,-2.8634139339297793,0.04421373974674875,0.00554820512896442,-0.03294516759495808,-0.005549094653241252,-0.015413421610060396,0.12343210095524959,14.015491612239533
137,-2.8495129889240327,0.05046222878565915,0.004481276938589201,-0.03450810414617805,-0.00907479415037886,-0.0014562363421455778,0.15913811007508805,12.369659644205598
138,-2.9084850418521344,0.06091943059363362,0.004036931287137502,-0.030957614960936193,-0.0741735108677487,-0.006898020869836515,0.15895297100048889,10.454735260451976
139,-2.899695925587317,0.03761686273676589,0.0056178808717448885,-0.028566832737681153,0.01679582108261483,-0.029457096162137084,0.15168662321651769,14.652041615374957
140,-2.8551031412573407,0.046519386284192235,0.0053173751024148406,-0.04593448357661895,0.0052819786086594775,-0.0309691458200736,0.17307772602710272,13.625718950778378
141,-2.838888868359999,0.0466695342090854,0.004647177998013993,-0.01761295845740023,-0.00787422797206336,-0.020830426067517224,0.1827033773348129,12.978723191899473
142,-2.8662006248037915,0.051176700067095404,0.006282149480983606,-0.022337709818804345,-0.04853639475834508,-0.014329642093544254,0.1424790862558139,13.926816114292572
143,-3.0145910050285147,0.04004509898336199,0.006410504959008988,-0.04743505076399868,-0.007287082403922699,-0.01761673836901027,0.2777611837041482,14.876603384645643
144,-2.9286912794149162,0.041044751290905956,0.005263588331852017,-0.03891967118449242,-0.008005775586587884,-0.011549936073645893,0.18325179055374288,14.101067493963365
145,-2.9549776332568505,0.04948571091619178,0.006555690813444782,-0.03251113993876078,-0.0130600303319331,-0.026090613996097273,0.3121765530850651,14.22574398912288
146,-2.9261162911922307,0.04715076358583054,0.005038970491613261,-0.019926468884422024,-0.011410885507565862,-0.03242590182716727,0.18418381085032334,13.321389194051928
147,-2.902461098042278,0.04734192819590206,0.00494636124913967,-0.04687388851350692,-0.015346777274022538,-0.014731100295747286,0.2622182967183098,13.214469201563439
148,-2.852235319108757,0.04916241223079148,0.0042469898665739424,-0.04114290744745397,-0.009243330905424554,-0.012135158973970002,0.2245475152494993,12.212087410694611
149,-2.8572828148508247,0.04201116008837142,0.005442448393389567,-0.04848994700466349,-0.008518633887513387,-0.019735016336866106,0.19290679403483618,14.140417230285689
150,-2.871701151483795,0.046571258676861634,0.004105823368743152,-0.025106438701999384,-0.011572776403606364,-0.01863362739371614,0.2631701355049532,12.328633443976218
151,-2.87442420008775,0.048098889958757364,0.00541449307650747,-0.027569451211771658,-0.006420166785140815,-0.019291775247300056,0.21734558605311047,13.558320116111151
152,-2.916037941310927,0.04165871201083228,0.006515322284965172,-0.028648572868106573,-0.01793612091841836,-0.013292038782981602,0.21774009799030936,14.803019851607004
153,-2.9069091881668045,0.045870055574226076,0.005687753002094734,-0.02449055039104249,-0.0282389482768979,-0.023219257202069195,0.1634622659878727,13.96764701655182
154,-2.8860587687334913,0.04815012784567301,0.0045267788776746825,-0.033852277039111756,0.00018744147161060766,-0.010774361578200014,0.16688329411808647,12.681634651612718
155,-2.8692109822238283,0.04016099511433974,0.005707594056378519,-0.04590969482650117,0.0035203086816697,-0.023435830635106892,0.1024895931999952,14.48179296585942
156,-2.9027224313120645,0.04203710232553427,0.005661338155215433,-0.04299499896955683,-0.015560022956628899,-0.011391773191868482,0.18775942889200983,14.287352815446278
157,-2.8709623254426537,0.040393016572265544,0.004749295740964212,-0.021470325529251093,-0.054048633017908056,-0.020119012708939427,0.15742974724199085,13.747473017539978
158,-2.884835532903691,0.042442317109691964,0.004854121207793855,-0.023200802926290398,-0.007391342910525787,-0.012825226261289444,0.16803980307052313,13.628218240456594
159,-2.8831840501395467,0.04556441865922345,0.004062427962012958,-0.017241127933704296,0.007389038641251926,-0.02031545136515966,0.24682092827626087,12.391972105685538
160,-2.9285826509493753,0.04000362085007642,0.006976308590261988,-0.05430816752356877,-0.0028679391622685015,-0.014579189899664129,0.13986891676309518,15.132894830231834
161,-2.9120637093763673,0.04615756190508549,0.006082170213919753,-0.02831855854563451,-0.021772756002183584,-0.01352134236923493,0.243121166503144,14.205502289343322
162,-2.875968015512403,0.04844583690194628,0.005076275645677958,-0.04179761951110574,-0.016228716450761887,-0.004443488421699981,0.17665948389048175,13.228210573711257
163,-2.855331496983194,0.048661983179319794,0.005574876041120213,-0.04019741920257627,-0.009572479620875088,-0.007496399275832443,0.1937476296730859,13.635599534376222
164,-2.892325918423138,0.04550889029190227,0.006158350265899293,-0.028497325542911702,-0.023496742901970215,-0.006935399226249403,0.12772425065741322,14.305107023231596
165,-2.8749061906476863,0.04216852685673484,0.006662760568340352,-0.02546516815312477,-0.06548083865624701,-0.012043833484991046,0.16604480972710192,14.83550636224958
166,-2.918992595538508,0.04265973468849753,0.005193832663184321,-0.025598708547086277,0.008342622559775822,-0.011824180954058666,0.23191205221053796,13.893231698540804
167,-2.865247103374923,0.05201619038536747,0.005159890240318901,-0.041860490840190945,-0.02181639329184115,-0.008361688098889727,0.19566334335556532,12.95956425788694
168,-2.901401839616197,0.0443759816962711,0.004153600264758815,-0.04613233352184767,-0.015128771806666191,-0.024543043594275803,0.205097688969406,12.658130432918796
169,-2.8983682560538866,0.04090925171844742,0.0049083798399699495,-0.02929621825064394,0.007456866212444297,-0.026436965648579946,0.20110810670064527,13.832713333907561
170,-2.874486859977869,0.04331091937733893,0.004872815884160359,-0.022019312850058516,-0.0005169452651087582,-0.010963279732217147,0.2092247157950149,13.555863344013675
171,-2.887323361171517,0.03630404565758945,0.004994821883217486,-0.026401394389871404,-0.0019341087959057765,-0.026493404461387496,0.21001654629135164,14.365831804776622
172,-2.8961629775603845,0.04379342957394203,0.004767511654069875,-0.03384191169841272,0.007730237757094952,-0.019970749214144788,0.18937525384977383,13.407097795287301
