BMI水平,孕妇平均BMI,孕周数,Beta回归-孕周变精度-二次孕周预测Y浓度,分数logit GEE-二次孕周预测Y浓度,高斯GEE-二次孕周预测Y浓度
妇间BMI第75百分位,34.37967465125,14.09123649459784,0.05372307735198448,0.053407476729317435,0.052033335029771845
妇间BMI第75百分位,34.37967465125,14.214885954381753,0.05377913436014723,0.05345937239901582,0.05206080869362288
妇间BMI第75百分位,34.37967465125,14.338535414165666,0.053842610579991894,0.05351896500074988,0.052099890005600225
妇间BMI第75百分位,34.37967465125,14.46218487394958,0.0539135306475333,0.05358627870414485,0.05215057896570387
妇间BMI第75百分位,34.37967465125,14.585834333733494,0.05399192210244918,0.05366134082417841,0.05221287557393382
妇间BMI第75百分位,34.37967465125,14.709483793517407,0.05407781540358236,0.0537441818372704,0.052286779830290085
妇间BMI第75百分位,34.37967465125,14.833133253301321,0.05417124394608267,0.053834835399231146,0.05237229173477264
妇间BMI第75百分位,34.37967465125,14.956782713085234,0.05427224408019705,0.05393333836507806,0.05246941128738151
妇间BMI第75百分位,34.37967465125,15.080432172869148,0.054380855131717094,0.05403973081073102,0.05257813848811668
妇间BMI第75百分位,34.37967465125,15.204081632653061,0.05449711942409412,0.05415405605659725,0.052698473336978156
妇间BMI第75百分位,34.37967465125,15.327731092436975,0.054621082302232504,0.054276360693058315,0.05283041583396593
妇间BMI第75百分位,34.37967465125,15.45138055222089,0.05475279215797302,0.05440669460787211,0.05297396597908002
妇间BMI第75百分位,34.37967465125,15.575030012004802,0.05489230045727798,0.05454511101550358,0.05312912377232041
妇间BMI第75百分位,34.37967465125,15.698679471788715,0.055039661769131575,0.054691666488399265,0.053295889213687095
妇间BMI第75百分位,34.37967465125,15.82232893157263,0.05519493379616904,0.0548464209902211,0.0534742623031801
妇间BMI第75百分位,34.37967465125,15.945978391356544,0.05535817740704863,0.05500943791105588,0.053664243040799406
妇间BMI第75百分位,34.37967465125,16.069627851140456,0.05552945667058208,0.055180784104617915,0.053865831426545004
妇间BMI第75百分位,34.37967465125,16.19327731092437,0.05570883889163852,0.05536052992746268,0.054079027460416915
妇间BMI第75百分位,34.37967465125,16.316926770708285,0.05589639464883852,0.055548749280230535,0.05430383114241514
妇间BMI第75百分位,34.37967465125,16.440576230492198,0.056092197834055516,0.055745519650939546,0.054540242472539656
妇间BMI第75百分位,34.37967465125,16.56422569027611,0.05629632569374119,0.05595092216034883,0.05478826145079048
妇间BMI第75百分位,34.37967465125,16.687875150060023,0.05650885887209354,0.056165041609411735,0.05504788807716761
妇间BMI第75百分位,34.37967465125,16.81152460984394,0.05672988145608647,0.05638796652884207,0.055319122351671045
妇间BMI第75百分位,34.37967465125,16.935174069627852,0.056959481022378924,0.05661978923081461,0.05560196427430078
妇间BMI第75百分位,34.37967465125,17.058823529411764,0.057197748686123984,0.056860605862822725,0.05589641384505682
妇间BMI第75百分位,34.37967465125,17.18247298919568,0.057444779151697746,0.05711051646371726,0.05620247106393918
妇间BMI第75百分位,34.37967465125,17.306122448979593,0.05770067076536779,0.05736962502194912,0.056520135930947825
妇间BMI第75百分位,34.37967465125,17.429771908763506,0.0579655255699227,0.057638039536040984,0.056849408446082786
妇间BMI第75百分位,34.37967465125,17.55342136854742,0.058239449361282704,0.05791587207731228,0.057190288609344046
妇间BMI第75百分位,34.37967465125,17.67707082833133,0.05852255174711343,0.058203238854881975,0.0575427764207316
妇间BMI第75百分位,34.37967465125,17.800720288115247,0.058814946207463845,0.0585002602829749,0.057906871880245486
妇间BMI第75百分位,34.37967465125,17.92436974789916,0.059116750157449674,0.05880706105055685,0.05828257498788566
妇间BMI第75百分位,34.37967465125,18.048019207683073,0.05942808501200429,0.05912377019332354,0.05866988574365213
妇间BMI第75百分位,34.37967465125,18.17166866746699,0.05974907625271871,0.05945052116806905,0.05906880414754492
妇间BMI第75百分位,34.37967465125,18.2953181272509,0.06007985349679142,0.059787451929459966,0.059479330199564
妇间BMI第75百分位,34.37967465125,18.418967587034814,0.060420550568110985,0.060134705009238655,0.05990146389970939
妇间BMI第75百分位,34.37967465125,18.542617046818727,0.06077130557049073,0.060492427597882946,0.0603352052479811
妇间BMI第75百分位,34.37967465125,18.666266506602643,0.06113226096307795,0.060860771628745175,0.060780554244379115
妇间BMI第75百分位,34.37967465125,18.789915966386555,0.061503563637957,0.061239893864695305,0.06123751088890342
妇间BMI第75百分位,34.37967465125,18.913565426170468,0.06188536499996675,0.06162995598729228,0.06170607518155402
妇间BMI第75百分位,34.37967465125,19.037214885954384,0.0622778210487517,0.062031124688505676,0.06218624712233094
妇间BMI第75百分位,34.37967465125,19.160864345738297,0.0626810924630648,0.06244357176500999,0.06267802671123415
妇间BMI第75百分位,34.37967465125,19.28451380552221,0.06309534468734046,0.06286747421507281,0.06318141394826368
妇间BMI第75百分位,34.37967465125,19.408163265306122,0.06352074802055373,0.06330301433805638,0.06369640883341951
妇间BMI第75百分位,34.37967465125,19.531812725090035,0.06395747770738164,0.06375037983655095,0.06422301136670164
妇间BMI第75百分位,34.37967465125,19.65546218487395,0.06440571403168105,0.06420976392115745,0.06476122154811009
妇间BMI第75百分位,34.37967465125,19.779111644657863,0.06486564241229532,0.06468136541793369,0.06531103937764483
妇间BMI第75百分位,34.37967465125,19.90276110444178,0.06533745350120185,0.06516538887851855,0.06587246485530589
妇间BMI第75百分位,34.37967465125,20.026410564225692,0.0658213432840089,0.06566204469294437,0.06644549798109323
妇间BMI第75百分位,34.37967465125,20.150060024009605,0.06631751318281022,0.06617154920514642,0.0670301387550069
妇间BMI第75百分位,34.37967465125,20.273709483793517,0.06682617016140163,0.06669412483117604,0.06762638717704685
妇间BMI第75百分位,34.37967465125,20.39735894357743,0.06734752683286332,0.06723000018011986,0.06823424324721311
妇间BMI第75百分位,34.37967465125,20.521008403361346,0.06788180156950714,0.0677794101777255,0.06885370696550569
妇间BMI第75百分位,34.37967465125,20.64465786314526,0.06842921861518676,0.06834259619272973,0.06948477833192455
妇间BMI第75百分位,34.37967465125,20.768307322929175,0.06899000819996459,0.06891980616588254,0.07012745734646975
妇间BMI第75百分位,34.37967465125,20.891956782713088,0.06956440665712607,0.06951129474165403,0.07078174400914124
妇间BMI第75百分位,34.37967465125,21.015606242497,0.07015265654252788,0.0701173234026095,0.07144763831993901
妇间BMI第75百分位,34.37967465125,21.139255702280913,0.0707550067562636,0.07073816060643047,0.0721251402788631
妇间BMI第75百分位,34.37967465125,21.262905162064826,0.07137171266662486,0.07137408192555553,0.0728142498859135
妇间BMI第75百分位,34.37967465125,21.386554621848738,0.07200303623633146,0.07202537018940934,0.0735149671410902
妇间BMI第75百分位,34.37967465125,21.510204081632654,0.07264924615099974,0.07269231562918001,0.07422729204439321
妇间BMI第75百分位,34.37967465125,21.633853541416567,0.07331061794981156,0.07337521602510058,0.07495122459582251
妇间BMI第75百分位,34.37967465125,21.757503001200483,0.07398743415834182,0.07407437685618234,0.07568676479537816
妇间BMI第75百分位,34.37967465125,21.881152460984396,0.07467998442349454,0.07479011145233816,0.07643391264306007
妇间BMI第75百分位,34.37967465125,22.00480192076831,0.0753885656504926,0.07552274114882913,0.0771926681388683
妇间BMI第75百分位,34.37967465125,22.12845138055222,0.07611348214185687,0.07627259544295531,0.07796303128280281
妇间BMI第75百分位,34.37967465125,22.252100840336134,0.07685504573830415,0.07704001215290392,0.07874500207486365
妇间BMI第75百分位,34.37967465125,22.37575030012005,0.07761357596148467,0.07782533757865764,0.07953858051505079
妇间BMI第75百分位,34.37967465125,22.499399759903962,0.07838940015847044,0.07862892666485378,0.08034376660336423
妇间BMI第75百分位,34.37967465125,22.62304921968788,0.07918285364789696,0.07945114316547434,0.081160560339804
妇间BMI第75百分位,34.37967465125,22.74669867947179,0.07999427986765,0.08029235981023432,0.08198896172437005
妇间BMI第75百分位,34.37967465125,22.870348139255704,0.08082403052397916,0.08115295847252142,0.0828289707570624
妇间BMI第75百分位,34.37967465125,22.993997599039616,0.0816724657419076,0.08203333033872731,0.08368058743788105
妇间BMI第75百分位,34.37967465125,23.11764705882353,0.08253995421679558,0.08293387607879411,0.084543811766826
妇间BMI第75百分位,34.37967465125,23.24129651860744,0.08342687336690266,0.08385500601778532,0.08541864374389727
妇间BMI第75百分位,34.37967465125,23.364945978391358,0.08433360948677915,0.08479714030827126,0.08630508336909487
妇间BMI第75百分位,34.37967465125,23.48859543817527,0.0852605579013033,0.08576070910330336,0.08720313064241873
妇间BMI第75百分位,34.37967465125,23.612244897959187,0.08620812312016529,0.08674615272973021,0.08811278556386895
妇间BMI第75百分位,34.37967465125,23.7358943577431,0.08717671899258221,0.08775392186158913,0.08903404813344543
妇间BMI第75百分位,34.37967465125,23.859543817527012,0.08816676886201133,0.08878447769328612,0.0899669183511482
妇间BMI第75百分位,34.37967465125,23.983193277310924,0.08917870572061132,0.089838292112252,0.09091139621697729
妇间BMI第75百分位,34.37967465125,24.106842737094837,0.09021297236318047,0.09091584787074125,0.09186748173093269
妇间BMI第75百分位,34.37967465125,24.230492196878753,0.09127002154028206,0.09201763875641307,0.09283517489301442
妇间BMI第75百分位,34.37967465125,24.354141656662666,0.09235031611024404,0.09314416976130739,0.09381447570322243
妇间BMI第75百分位,34.37967465125,24.477791116446582,0.09345432918970045,0.0942959572488022,0.09480538416155677
妇间BMI第75百分位,34.37967465125,24.601440576230495,0.09458254430231426,0.09547352911810561,0.09580790026801737
妇间BMI第75百分位,34.37967465125,24.725090036014407,0.09573545552530033,0.09667742496580928,0.09682202402260429
妇间BMI第75百分位,34.37967465125,24.84873949579832,0.09691356763333882,0.09790819624399315,0.09784775542531751
妇间BMI第75百分位,34.37967465125,24.972388955582232,0.09811739623944238,0.09916640641433942,0.09888509447615704
妇间BMI第75百分位,34.37967465125,25.096038415366145,0.09934746793231224,0.10045263109767781,0.09993404117512288
妇间BMI第75百分位,34.37967465125,25.21968787515006,0.10060432040968796,0.10176745821834501,0.10099459552221504
妇间BMI第75百分位,34.37967465125,25.343337334933977,0.10188850260716394,0.10311148814270314,0.1020667575174335
妇间BMI第75百分位,34.37967465125,25.46698679471789,0.10320057482191311,0.10448533381112156,0.10315052716077824
妇间BMI第75百分位,34.37967465125,25.590636254501803,0.10454110883072483,0.10588962086268147,0.1042459044522493
妇间BMI第75百分位,34.37967465125,25.714285714285715,0.10591068800172593,0.10732498775181953,0.10535288939184666
